colour	x	y	fill
#52A9ED	18	0.31	#52A9ED
#52A9ED	18	0.32	#52A9ED
#52A9ED	18	0.35	#52A9ED
#52A9ED	18	0.34	#52A9ED
#52A9ED	18	0.36	#52A9ED
#52A9ED	18	0.36	#52A9ED
#52A9ED	19	6.06	#52A9ED
#52A9ED	19	5.97	#52A9ED
#52A9ED	19	5.83	#52A9ED
#52A9ED	19	5.62	#52A9ED
#52A9ED	19	5.6	#52A9ED
#52A9ED	19	5.41	#52A9ED
#52A9ED	19	5.45	#52A9ED
#52A9ED	19	5.43	#52A9ED
#52A9ED	19	5.33	#52A9ED
#52A9ED	19	5.27	#52A9ED
#52A9ED	19	5.17	#52A9ED
#52A9ED	19	5.21	#52A9ED
#52A9ED	20	0.94	#52A9ED
#52A9ED	20	0.92	#52A9ED
#52A9ED	20	0.81	#52A9ED
#52A9ED	20	0.7	#52A9ED
#52A9ED	20	0.73	#52A9ED
#52A9ED	20	0.78	#52A9ED
#52A9ED	20	0.86	#52A9ED
#52A9ED	20	0.88	#52A9ED
#52A9ED	20	0.91	#52A9ED
#52A9ED	20	0.91	#52A9ED
#52A9ED	20	0.93	#52A9ED
#52A9ED	20	0.93	#52A9ED
#52A9ED	21	28.82	#52A9ED
#52A9ED	21	28.38	#52A9ED
#52A9ED	21	28.46	#52A9ED
#52A9ED	21	28.18	#52A9ED
#52A9ED	21	27.73	#52A9ED
#52A9ED	21	27.42	#52A9ED
#52A9ED	21	27.58	#52A9ED
#52A9ED	21	27.74	#52A9ED
#52A9ED	21	27.85	#52A9ED
#52A9ED	21	27.93	#52A9ED
#52A9ED	21	27.98	#52A9ED
#52A9ED	21	28.01	#52A9ED
#52A9ED	22	4.21	#52A9ED
#52A9ED	22	4.25	#52A9ED
#52A9ED	22	4.37	#52A9ED
#52A9ED	22	4.6	#52A9ED
#52A9ED	22	4.54	#52A9ED
#52A9ED	22	4.44	#52A9ED
#52A9ED	22	4.38	#52A9ED
#52A9ED	22	4.33	#52A9ED
#52A9ED	22	4.16	#52A9ED
#52A9ED	22	4.08	#52A9ED
#52A9ED	22	4.05	#52A9ED
#52A9ED	22	3.99	#52A9ED
#52A9ED	23	0.83	#52A9ED
#52A9ED	23	0.81	#52A9ED
#52A9ED	23	0.74	#52A9ED
#52A9ED	23	0.74	#52A9ED
#52A9ED	23	0.83	#52A9ED
#52A9ED	23	0.97	#52A9ED
#52A9ED	23	1.1	#52A9ED
#52A9ED	23	1.14	#52A9ED
#52A9ED	23	1.15	#52A9ED
#52A9ED	23	1.14	#52A9ED
#52A9ED	23	1.11	#52A9ED
#52A9ED	23	1.04	#52A9ED
#52A9ED	24	0.97	#52A9ED
#52A9ED	24	1.02	#52A9ED
#52A9ED	24	1.06	#52A9ED
#52A9ED	24	1.13	#52A9ED
#52A9ED	24	1.26	#52A9ED
#52A9ED	24	1.41	#52A9ED
#52A9ED	24	1.57	#52A9ED
#52A9ED	24	1.61	#52A9ED
#52A9ED	24	1.59	#52A9ED
