colour	x	y	fill
#56B1F7	16	1.63	#56B1F7
#56B1F7	17	2.19	#56B1F7
#56B1F7	17	2.24	#56B1F7
#56B1F7	17	2.24	#56B1F7
#56B1F7	17	2.13	#56B1F7
#56B1F7	17	2.13	#56B1F7
#56B1F7	18	0.35	#56B1F7
#56B1F7	18	0.37	#56B1F7
#56B1F7	18	0.34	#56B1F7
#56B1F7	18	0.36	#56B1F7
#56B1F7	18	0.36	#56B1F7
#56B1F7	19	5.24	#56B1F7
#56B1F7	19	5.15	#56B1F7
#56B1F7	19	5.16	#56B1F7
#56B1F7	19	5.14	#56B1F7
#56B1F7	19	5.1	#56B1F7
#56B1F7	20	0.89	#56B1F7
#56B1F7	20	0.87	#56B1F7
#56B1F7	20	0.89	#56B1F7
#56B1F7	20	0.95	#56B1F7
#56B1F7	20	0.95	#56B1F7
#56B1F7	21	27.69	#56B1F7
#56B1F7	21	27.42	#56B1F7
#56B1F7	21	27.39	#56B1F7
#56B1F7	21	27.29	#56B1F7
#56B1F7	21	27.27	#56B1F7
#56B1F7	22	3.99	#56B1F7
#56B1F7	22	4.09	#56B1F7
#56B1F7	22	4.2	#56B1F7
#56B1F7	22	4.23	#56B1F7
#56B1F7	22	4.34	#56B1F7
#56B1F7	23	1.02	#56B1F7
#56B1F7	23	1.03	#56B1F7
#56B1F7	23	1.03	#56B1F7
#56B1F7	23	1.03	#56B1F7
#56B1F7	23	1.04	#56B1F7
#56B1F7	24	1.89	#56B1F7
#56B1F7	24	1.95	#56B1F7
#56B1F7	24	2.06	#56B1F7
#56B1F7	24	2.11	#56B1F7
#56B1F7	24	2.08	#56B1F7
#56B1F7	25	0.63	#56B1F7
#56B1F7	25	0.62	#56B1F7
#56B1F7	25	0.65	#56B1F7
#56B1F7	25	0.68	#56B1F7
#56B1F7	25	0.78	#56B1F7
#56B1F7	26	2.21	#56B1F7
#56B1F7	26	2.27	#56B1F7
#56B1F7	26	2.25	#56B1F7
#56B1F7	26	2.3	#56B1F7
#56B1F7	26	2.3	#56B1F7
#56B1F7	27	2.77	#56B1F7
#56B1F7	27	2.8	#56B1F7
#56B1F7	27	2.84	#56B1F7
#56B1F7	27	2.88	#56B1F7
#56B1F7	27	2.88	#56B1F7
#56B1F7	28	1.02	#56B1F7
#56B1F7	28	1.01	#56B1F7
#56B1F7	28	0.98	#56B1F7
#56B1F7	28	0.96	#56B1F7
#56B1F7	28	0.95	#56B1F7
#56B1F7	29	0.59	#56B1F7
#56B1F7	29	0.58	#56B1F7
#56B1F7	29	0.56	#56B1F7
#56B1F7	29	0.6	#56B1F7
#56B1F7	29	0.61	#56B1F7
