colour	x	y	fill
#438BC4	10	0.25	#438BC4
#438BC4	10	0.28	#438BC4
#438BC4	10	0.29	#438BC4
#438BC4	10	0.32	#438BC4
#438BC4	10	0.33	#438BC4
#438BC4	10	0.31	#438BC4
#438BC4	10	0.31	#438BC4
#438BC4	10	0.27	#438BC4
#438BC4	10	0.25	#438BC4
#438BC4	10	0.25	#438BC4
#438BC4	10	0.24	#438BC4
#438BC4	10	0.25	#438BC4
#438BC4	11	21.98	#438BC4
#438BC4	11	21.78	#438BC4
#438BC4	11	21.77	#438BC4
#438BC4	11	21.79	#438BC4
#438BC4	11	21.68	#438BC4
#438BC4	11	21.69	#438BC4
#438BC4	11	21.58	#438BC4
#438BC4	11	21.62	#438BC4
#438BC4	11	21.42	#438BC4
#438BC4	11	21.35	#438BC4
#438BC4	11	21.19	#438BC4
#438BC4	11	21.03	#438BC4
#438BC4	12	8.19	#438BC4
#438BC4	12	8.2	#438BC4
#438BC4	12	8.17	#438BC4
#438BC4	12	8.22	#438BC4
#438BC4	12	8.24	#438BC4
#438BC4	12	8.34	#438BC4
#438BC4	12	8.36	#438BC4
#438BC4	12	8.33	#438BC4
#438BC4	12	8.28	#438BC4
#438BC4	12	8.26	#438BC4
#438BC4	12	8.21	#438BC4
#438BC4	12	8.1	#438BC4
#438BC4	13	0.18	#438BC4
#438BC4	13	0.17	#438BC4
#438BC4	13	0.19	#438BC4
#438BC4	13	0.2	#438BC4
#438BC4	13	0.2	#438BC4
#438BC4	13	0.16	#438BC4
#438BC4	13	0.18	#438BC4
#438BC4	13	0.18	#438BC4
#438BC4	13	0.22	#438BC4
#438BC4	13	0.25	#438BC4
#438BC4	13	0.27	#438BC4
#438BC4	13	0.27	#438BC4
#438BC4	14	0.76	#438BC4
#438BC4	14	0.81	#438BC4
#438BC4	14	0.85	#438BC4
#438BC4	14	0.86	#438BC4
#438BC4	14	0.87	#438BC4
#438BC4	14	0.87	#438BC4
#438BC4	14	0.92	#438BC4
#438BC4	14	0.97	#438BC4
#438BC4	14	0.97	#438BC4
#438BC4	14	1	#438BC4
#438BC4	14	1.06	#438BC4
#438BC4	14	1.09	#438BC4
#438BC4	15	0.38	#438BC4
#438BC4	15	0.4	#438BC4
#438BC4	15	0.4	#438BC4
#438BC4	15	0.42	#438BC4
#438BC4	15	0.44	#438BC4
#438BC4	15	0.4	#438BC4
#438BC4	15	0.4	#438BC4
#438BC4	15	0.37	#438BC4
#438BC4	15	0.37	#438BC4
#438BC4	15	0.35	#438BC4
#438BC4	15	0.33	#438BC4
#438BC4	15	0.32	#438BC4
#438BC4	16	2.22	#438BC4
#438BC4	16	2.28	#438BC4
#438BC4	16	2.31	#438BC4
#438BC4	16	2.26	#438BC4
#438BC4	16	2.23	#438BC4
#438BC4	16	2.22	#438BC4
#438BC4	16	2.16	#438BC4
#438BC4	16	2.08	#438BC4
#438BC4	16	2.02	#438BC4
#438BC4	16	1.99	#438BC4
#438BC4	16	1.97	#438BC4
#438BC4	16	1.98	#438BC4
#438BC4	17	3.89	#438BC4
#438BC4	17	3.79	#438BC4
#438BC4	17	3.72	#438BC4
#438BC4	17	3.59	#438BC4
#438BC4	17	3.46	#438BC4
#438BC4	17	3.37	#438BC4
#438BC4	17	3.29	#438BC4
#438BC4	17	3.23	#438BC4
#438BC4	17	3.22	#438BC4
#438BC4	17	3.19	#438BC4
#438BC4	17	3.13	#438BC4
#438BC4	17	3.15	#438BC4
#438BC4	18	0.85	#438BC4
#438BC4	18	0.86	#438BC4
#438BC4	18	0.83	#438BC4
#438BC4	18	0.79	#438BC4
#438BC4	18	0.74	#438BC4
#438BC4	18	0.72	#438BC4
#438BC4	18	0.73	#438BC4
#438BC4	18	0.71	#438BC4
#438BC4	18	0.7	#438BC4
#438BC4	18	0.67	#438BC4
#438BC4	18	0.66	#438BC4
#438BC4	18	0.61	#438BC4
#438BC4	19	8.26	#438BC4
#438BC4	19	8.22	#438BC4
#438BC4	19	8.06	#438BC4
#438BC4	19	8.01	#438BC4
#438BC4	19	7.99	#438BC4
#438BC4	19	7.87	#438BC4
#438BC4	19	7.75	#438BC4
#438BC4	19	7.57	#438BC4
#438BC4	19	7.49	#438BC4
#438BC4	19	7.34	#438BC4
#438BC4	19	7.17	#438BC4
#438BC4	19	7.18	#438BC4
#438BC4	20	0.87	#438BC4
#438BC4	20	0.93	#438BC4
#438BC4	20	0.95	#438BC4
#438BC4	20	0.96	#438BC4
#438BC4	20	0.93	#438BC4
#438BC4	20	0.94	#438BC4
#438BC4	20	0.97	#438BC4
#438BC4	20	0.95	#438BC4
#438BC4	20	0.96	#438BC4
#438BC4	20	0.94	#438BC4
#438BC4	20	0.95	#438BC4
#438BC4	20	0.92	#438BC4
#438BC4	21	20.14	#438BC4
#438BC4	21	20.57	#438BC4
#438BC4	21	21	#438BC4
#438BC4	21	21.45	#438BC4
#438BC4	21	22.05	#438BC4
#438BC4	21	22.44	#438BC4
#438BC4	21	22.81	#438BC4
#438BC4	21	23.21	#438BC4
#438BC4	21	23.44	#438BC4
#438BC4	21	23.92	#438BC4
#438BC4	21	24.35	#438BC4
#438BC4	21	24.56	#438BC4
#438BC4	22	4.19	#438BC4
#438BC4	22	4.15	#438BC4
#438BC4	22	4.15	#438BC4
#438BC4	22	4.17	#438BC4
#438BC4	22	4.13	#438BC4
#438BC4	22	4.06	#438BC4
#438BC4	22	4.02	#438BC4
#438BC4	22	3.98	#438BC4
#438BC4	22	3.99	#438BC4
#438BC4	22	3.93	#438BC4
#438BC4	22	3.91	#438BC4
#438BC4	22	3.96	#438BC4
#438BC4	23	1.72	#438BC4
#438BC4	23	1.67	#438BC4
#438BC4	23	1.68	#438BC4
#438BC4	23	1.67	#438BC4
#438BC4	23	1.65	#438BC4
#438BC4	23	1.65	#438BC4
#438BC4	23	1.61	#438BC4
#438BC4	23	1.56	#438BC4
#438BC4	23	1.58	#438BC4
#438BC4	23	1.57	#438BC4
#438BC4	23	1.56	#438BC4
#438BC4	23	1.53	#438BC4
#438BC4	24	0.34	#438BC4
#438BC4	24	0.32	#438BC4
#438BC4	24	0.35	#438BC4
#438BC4	24	0.36	#438BC4
#438BC4	24	0.37	#438BC4
#438BC4	24	0.39	#438BC4
#438BC4	24	0.4	#438BC4
#438BC4	24	0.41	#438BC4
#438BC4	24	0.42	#438BC4
#438BC4	24	0.4	#438BC4
#438BC4	24	0.41	#438BC4
#438BC4	24	0.42	#438BC4
#438BC4	25	1.31	#438BC4
#438BC4	25	1.31	#438BC4
#438BC4	25	1.29	#438BC4
#438BC4	25	1.19	#438BC4
#438BC4	25	1.17	#438BC4
#438BC4	25	1.16	#438BC4
#438BC4	25	1.19	#438BC4
#438BC4	25	1.19	#438BC4
#438BC4	25	1.21	#438BC4
#438BC4	25	1.21	#438BC4
#438BC4	25	1.21	#438BC4
#438BC4	25	1.19	#438BC4
#438BC4	26	3.17	#438BC4
#438BC4	26	3.05	#438BC4
#438BC4	26	2.96	#438BC4
#438BC4	26	2.85	#438BC4
#438BC4	26	2.77	#438BC4
#438BC4	26	2.73	#438BC4
#438BC4	26	2.73	#438BC4
#438BC4	26	2.67	#438BC4
#438BC4	26	2.66	#438BC4
#438BC4	26	2.59	#438BC4
#438BC4	26	2.57	#438BC4
#438BC4	26	2.6	#438BC4
#438BC4	27	1.41	#438BC4
#438BC4	27	1.41	#438BC4
#438BC4	27	1.43	#438BC4
#438BC4	27	1.45	#438BC4
#438BC4	27	1.46	#438BC4
#438BC4	27	1.46	#438BC4
#438BC4	27	1.47	#438BC4
#438BC4	27	1.48	#438BC4
#438BC4	27	1.49	#438BC4
#438BC4	27	1.48	#438BC4
#438BC4	27	1.52	#438BC4
#438BC4	27	1.56	#438BC4
#438BC4	28	1.42	#438BC4
#438BC4	28	1.41	#438BC4
#438BC4	28	1.38	#438BC4
#438BC4	28	1.35	#438BC4
#438BC4	28	1.35	#438BC4
#438BC4	28	1.38	#438BC4
#438BC4	28	1.39	#438BC4
#438BC4	28	1.4	#438BC4
#438BC4	28	1.42	#438BC4
#438BC4	28	1.44	#438BC4
#438BC4	28	1.44	#438BC4
#438BC4	28	1.42	#438BC4
#438BC4	29	1.3	#438BC4
#438BC4	29	1.31	#438BC4
#438BC4	29	1.31	#438BC4
#438BC4	29	1.27	#438BC4
#438BC4	29	1.23	#438BC4
#438BC4	29	1.19	#438BC4
#438BC4	29	1.19	#438BC4
#438BC4	29	1.15	#438BC4
#438BC4	29	1.13	#438BC4
#438BC4	29	1.13	#438BC4
#438BC4	29	1.13	#438BC4
#438BC4	29	1.13	#438BC4
