colour	x	y	fill
#4EA2E2	8	1.52	#4EA2E2
#4EA2E2	8	1.49	#4EA2E2
#4EA2E2	8	1.4	#4EA2E2
#4EA2E2	8	1.34	#4EA2E2
#4EA2E2	9	0.35	#4EA2E2
#4EA2E2	9	0.3	#4EA2E2
#4EA2E2	9	0.36	#4EA2E2
#4EA2E2	9	0.41	#4EA2E2
#4EA2E2	9	0.44	#4EA2E2
#4EA2E2	9	0.49	#4EA2E2
#4EA2E2	9	0.42	#4EA2E2
#4EA2E2	9	0.38	#4EA2E2
#4EA2E2	9	0.4	#4EA2E2
#4EA2E2	9	0.38	#4EA2E2
#4EA2E2	9	0.36	#4EA2E2
#4EA2E2	9	0.34	#4EA2E2
#4EA2E2	10	0.24	#4EA2E2
#4EA2E2	10	0.24	#4EA2E2
#4EA2E2	10	0.2	#4EA2E2
#4EA2E2	10	0.25	#4EA2E2
#4EA2E2	10	0.25	#4EA2E2
#4EA2E2	10	0.24	#4EA2E2
#4EA2E2	10	0.25	#4EA2E2
#4EA2E2	10	0.25	#4EA2E2
#4EA2E2	10	0.27	#4EA2E2
#4EA2E2	10	0.26	#4EA2E2
#4EA2E2	10	0.25	#4EA2E2
#4EA2E2	10	0.25	#4EA2E2
#4EA2E2	11	16.65	#4EA2E2
#4EA2E2	11	16.74	#4EA2E2
#4EA2E2	11	17.05	#4EA2E2
#4EA2E2	11	17.21	#4EA2E2
#4EA2E2	11	17.42	#4EA2E2
#4EA2E2	11	17.75	#4EA2E2
#4EA2E2	11	17.76	#4EA2E2
#4EA2E2	11	17.79	#4EA2E2
#4EA2E2	11	17.47	#4EA2E2
#4EA2E2	11	17.59	#4EA2E2
#4EA2E2	11	17.33	#4EA2E2
#4EA2E2	11	17.7	#4EA2E2
#4EA2E2	12	8.4	#4EA2E2
#4EA2E2	12	8.48	#4EA2E2
#4EA2E2	12	8.38	#4EA2E2
#4EA2E2	12	8.44	#4EA2E2
#4EA2E2	12	8.49	#4EA2E2
#4EA2E2	12	8.59	#4EA2E2
#4EA2E2	12	8.93	#4EA2E2
#4EA2E2	12	9.06	#4EA2E2
#4EA2E2	12	9.25	#4EA2E2
#4EA2E2	12	9.07	#4EA2E2
#4EA2E2	12	9.19	#4EA2E2
#4EA2E2	12	9.02	#4EA2E2
#4EA2E2	13	0.53	#4EA2E2
#4EA2E2	13	0.53	#4EA2E2
#4EA2E2	13	0.53	#4EA2E2
#4EA2E2	13	0.48	#4EA2E2
#4EA2E2	13	0.49	#4EA2E2
#4EA2E2	13	0.5	#4EA2E2
#4EA2E2	13	0.34	#4EA2E2
#4EA2E2	13	0.34	#4EA2E2
#4EA2E2	13	0.31	#4EA2E2
#4EA2E2	13	0.33	#4EA2E2
#4EA2E2	13	0.29	#4EA2E2
#4EA2E2	13	0.2	#4EA2E2
#4EA2E2	14	1.67	#4EA2E2
#4EA2E2	14	1.64	#4EA2E2
#4EA2E2	14	1.62	#4EA2E2
#4EA2E2	14	1.72	#4EA2E2
#4EA2E2	14	1.73	#4EA2E2
#4EA2E2	14	1.71	#4EA2E2
#4EA2E2	14	1.69	#4EA2E2
#4EA2E2	14	1.77	#4EA2E2
#4EA2E2	14	1.8	#4EA2E2
#4EA2E2	14	1.71	#4EA2E2
#4EA2E2	14	1.69	#4EA2E2
#4EA2E2	14	1.75	#4EA2E2
#4EA2E2	15	0.59	#4EA2E2
#4EA2E2	15	0.58	#4EA2E2
#4EA2E2	15	0.52	#4EA2E2
#4EA2E2	15	0.54	#4EA2E2
#4EA2E2	15	0.6	#4EA2E2
#4EA2E2	15	0.61	#4EA2E2
#4EA2E2	15	0.53	#4EA2E2
#4EA2E2	15	0.52	#4EA2E2
#4EA2E2	15	0.54	#4EA2E2
#4EA2E2	15	0.52	#4EA2E2
#4EA2E2	15	0.44	#4EA2E2
#4EA2E2	15	0.35	#4EA2E2
#4EA2E2	16	1.72	#4EA2E2
#4EA2E2	16	1.71	#4EA2E2
#4EA2E2	16	1.63	#4EA2E2
#4EA2E2	16	1.71	#4EA2E2
#4EA2E2	16	1.57	#4EA2E2
#4EA2E2	16	1.42	#4EA2E2
#4EA2E2	16	1.43	#4EA2E2
#4EA2E2	16	1.42	#4EA2E2
#4EA2E2	16	1.39	#4EA2E2
#4EA2E2	16	1.36	#4EA2E2
#4EA2E2	16	1.41	#4EA2E2
#4EA2E2	16	1.6	#4EA2E2
#4EA2E2	17	3.67	#4EA2E2
#4EA2E2	17	3.56	#4EA2E2
#4EA2E2	17	3.45	#4EA2E2
#4EA2E2	17	2.51	#4EA2E2
#4EA2E2	17	2.16	#4EA2E2
#4EA2E2	17	2.02	#4EA2E2
#4EA2E2	17	1.8	#4EA2E2
#4EA2E2	17	1.81	#4EA2E2
#4EA2E2	17	1.92	#4EA2E2
#4EA2E2	17	1.95	#4EA2E2
#4EA2E2	17	2.09	#4EA2E2
#4EA2E2	17	2.14	#4EA2E2
#4EA2E2	18	0.35	#4EA2E2
#4EA2E2	18	0.3	#4EA2E2
#4EA2E2	18	0.31	#4EA2E2
#4EA2E2	18	0.31	#4EA2E2
#4EA2E2	18	0.31	#4EA2E2
#4EA2E2	18	0.32	#4EA2E2
#4EA2E2	18	0.34	#4EA2E2
#4EA2E2	18	0.39	#4EA2E2
#4EA2E2	18	0.38	#4EA2E2
#4EA2E2	18	0.36	#4EA2E2
#4EA2E2	18	0.37	#4EA2E2
#4EA2E2	18	0.38	#4EA2E2
#4EA2E2	19	5.97	#4EA2E2
#4EA2E2	19	6.1	#4EA2E2
#4EA2E2	19	6.05	#4EA2E2
#4EA2E2	19	6.29	#4EA2E2
#4EA2E2	19	6.19	#4EA2E2
#4EA2E2	19	6.12	#4EA2E2
#4EA2E2	19	6.18	#4EA2E2
#4EA2E2	19	6.14	#4EA2E2
#4EA2E2	19	6.18	#4EA2E2
#4EA2E2	19	6.1	#4EA2E2
#4EA2E2	19	6.1	#4EA2E2
#4EA2E2	19	6.19	#4EA2E2
#4EA2E2	20	1.03	#4EA2E2
#4EA2E2	20	1.04	#4EA2E2
#4EA2E2	20	1.06	#4EA2E2
#4EA2E2	20	1.11	#4EA2E2
#4EA2E2	20	1.25	#4EA2E2
#4EA2E2	20	1.21	#4EA2E2
#4EA2E2	20	1.16	#4EA2E2
#4EA2E2	20	1.15	#4EA2E2
#4EA2E2	20	1.19	#4EA2E2
#4EA2E2	20	1.25	#4EA2E2
#4EA2E2	20	1.13	#4EA2E2
#4EA2E2	20	1.07	#4EA2E2
#4EA2E2	21	30.21	#4EA2E2
#4EA2E2	21	29.97	#4EA2E2
#4EA2E2	21	29.91	#4EA2E2
#4EA2E2	21	29.61	#4EA2E2
#4EA2E2	21	29.46	#4EA2E2
#4EA2E2	21	29.48	#4EA2E2
#4EA2E2	21	29.95	#4EA2E2
#4EA2E2	21	29.98	#4EA2E2
#4EA2E2	21	29.22	#4EA2E2
#4EA2E2	21	29.32	#4EA2E2
#4EA2E2	21	29.67	#4EA2E2
#4EA2E2	21	29.37	#4EA2E2
#4EA2E2	22	3.82	#4EA2E2
#4EA2E2	22	3.84	#4EA2E2
#4EA2E2	22	3.69	#4EA2E2
#4EA2E2	22	3.79	#4EA2E2
#4EA2E2	22	3.77	#4EA2E2
#4EA2E2	22	3.62	#4EA2E2
#4EA2E2	22	3.63	#4EA2E2
#4EA2E2	22	3.66	#4EA2E2
#4EA2E2	22	3.8	#4EA2E2
#4EA2E2	22	3.62	#4EA2E2
#4EA2E2	22	3.75	#4EA2E2
#4EA2E2	22	4.09	#4EA2E2
#4EA2E2	23	1.16	#4EA2E2
#4EA2E2	23	1.05	#4EA2E2
#4EA2E2	23	1.02	#4EA2E2
#4EA2E2	23	1.08	#4EA2E2
#4EA2E2	23	1.09	#4EA2E2
#4EA2E2	23	1.07	#4EA2E2
#4EA2E2	23	0.99	#4EA2E2
#4EA2E2	23	1.03	#4EA2E2
#4EA2E2	23	1.09	#4EA2E2
#4EA2E2	23	1.06	#4EA2E2
#4EA2E2	23	1.01	#4EA2E2
#4EA2E2	23	0.94	#4EA2E2
#4EA2E2	24	0.83	#4EA2E2
#4EA2E2	24	0.92	#4EA2E2
#4EA2E2	24	0.96	#4EA2E2
#4EA2E2	24	1.04	#4EA2E2
#4EA2E2	24	1.2	#4EA2E2
#4EA2E2	24	1.25	#4EA2E2
#4EA2E2	24	1.16	#4EA2E2
#4EA2E2	24	1.08	#4EA2E2
#4EA2E2	24	1.13	#4EA2E2
#4EA2E2	24	1.15	#4EA2E2
#4EA2E2	24	1.07	#4EA2E2
#4EA2E2	24	1.01	#4EA2E2
#4EA2E2	25	0.81	#4EA2E2
#4EA2E2	25	0.76	#4EA2E2
#4EA2E2	25	0.71	#4EA2E2
#4EA2E2	25	0.74	#4EA2E2
#4EA2E2	25	0.72	#4EA2E2
#4EA2E2	25	0.71	#4EA2E2
#4EA2E2	25	0.76	#4EA2E2
#4EA2E2	25	0.77	#4EA2E2
#4EA2E2	25	0.83	#4EA2E2
#4EA2E2	25	0.8	#4EA2E2
#4EA2E2	25	0.78	#4EA2E2
#4EA2E2	25	0.72	#4EA2E2
#4EA2E2	26	2.11	#4EA2E2
#4EA2E2	26	2	#4EA2E2
#4EA2E2	26	1.8	#4EA2E2
#4EA2E2	26	1.78	#4EA2E2
#4EA2E2	26	1.7	#4EA2E2
#4EA2E2	26	1.76	#4EA2E2
#4EA2E2	26	1.62	#4EA2E2
#4EA2E2	26	1.59	#4EA2E2
#4EA2E2	26	1.59	#4EA2E2
#4EA2E2	26	1.57	#4EA2E2
#4EA2E2	26	1.68	#4EA2E2
#4EA2E2	26	1.63	#4EA2E2
#4EA2E2	27	1.76	#4EA2E2
#4EA2E2	27	1.71	#4EA2E2
#4EA2E2	27	1.77	#4EA2E2
#4EA2E2	27	1.73	#4EA2E2
#4EA2E2	27	1.65	#4EA2E2
#4EA2E2	27	1.68	#4EA2E2
#4EA2E2	27	1.67	#4EA2E2
#4EA2E2	27	1.67	#4EA2E2
#4EA2E2	27	1.54	#4EA2E2
#4EA2E2	27	1.55	#4EA2E2
#4EA2E2	27	1.62	#4EA2E2
#4EA2E2	27	1.65	#4EA2E2
#4EA2E2	28	1.14	#4EA2E2
#4EA2E2	28	1.16	#4EA2E2
#4EA2E2	28	1.24	#4EA2E2
#4EA2E2	28	1.3	#4EA2E2
#4EA2E2	28	1.39	#4EA2E2
#4EA2E2	28	1.32	#4EA2E2
#4EA2E2	28	1.23	#4EA2E2
#4EA2E2	28	1.21	#4EA2E2
#4EA2E2	28	1.25	#4EA2E2
#4EA2E2	28	1.26	#4EA2E2
#4EA2E2	28	1.22	#4EA2E2
#4EA2E2	28	1.19	#4EA2E2
#4EA2E2	29	0.74	#4EA2E2
#4EA2E2	29	0.76	#4EA2E2
#4EA2E2	29	0.77	#4EA2E2
#4EA2E2	29	0.86	#4EA2E2
#4EA2E2	29	0.86	#4EA2E2
#4EA2E2	29	0.81	#4EA2E2
#4EA2E2	29	0.79	#4EA2E2
#4EA2E2	29	0.76	#4EA2E2
#4EA2E2	29	0.79	#4EA2E2
#4EA2E2	29	0.72	#4EA2E2
#4EA2E2	29	0.69	#4EA2E2
#4EA2E2	29	0.68	#4EA2E2
