colour	x	y	fill
#4792CE	6	0.4	#4792CE
#4792CE	7	0.3	#4792CE
#4792CE	7	0.26	#4792CE
#4792CE	7	0.25	#4792CE
#4792CE	7	0.27	#4792CE
#4792CE	7	0.29	#4792CE
#4792CE	7	0.27	#4792CE
#4792CE	7	0.25	#4792CE
#4792CE	7	0.23	#4792CE
#4792CE	7	0.22	#4792CE
#4792CE	7	0.2	#4792CE
#4792CE	7	0.17	#4792CE
#4792CE	7	0.16	#4792CE
#4792CE	8	1.01	#4792CE
#4792CE	8	1.02	#4792CE
#4792CE	8	1.05	#4792CE
#4792CE	8	1.06	#4792CE
#4792CE	8	1.15	#4792CE
#4792CE	8	1.17	#4792CE
#4792CE	8	1.19	#4792CE
#4792CE	8	1.27	#4792CE
#4792CE	8	1.3	#4792CE
#4792CE	8	1.27	#4792CE
#4792CE	8	1.27	#4792CE
#4792CE	8	1.36	#4792CE
#4792CE	9	0.43	#4792CE
#4792CE	9	0.41	#4792CE
#4792CE	9	0.45	#4792CE
#4792CE	9	0.44	#4792CE
#4792CE	9	0.48	#4792CE
#4792CE	9	0.5	#4792CE
#4792CE	9	0.53	#4792CE
#4792CE	9	0.54	#4792CE
#4792CE	9	0.54	#4792CE
#4792CE	9	0.54	#4792CE
#4792CE	9	0.52	#4792CE
#4792CE	9	0.53	#4792CE
#4792CE	10	0.27	#4792CE
#4792CE	10	0.29	#4792CE
#4792CE	10	0.29	#4792CE
#4792CE	10	0.28	#4792CE
#4792CE	10	0.27	#4792CE
#4792CE	10	0.24	#4792CE
#4792CE	10	0.22	#4792CE
#4792CE	10	0.24	#4792CE
#4792CE	10	0.28	#4792CE
#4792CE	10	0.29	#4792CE
#4792CE	10	0.3	#4792CE
#4792CE	10	0.33	#4792CE
#4792CE	11	20.99	#4792CE
#4792CE	11	20.79	#4792CE
#4792CE	11	20.61	#4792CE
#4792CE	11	20.44	#4792CE
#4792CE	11	20.15	#4792CE
#4792CE	11	19.95	#4792CE
#4792CE	11	19.72	#4792CE
#4792CE	11	19.47	#4792CE
#4792CE	11	19.16	#4792CE
#4792CE	11	18.98	#4792CE
#4792CE	11	18.94	#4792CE
#4792CE	11	18.72	#4792CE
#4792CE	12	8.14	#4792CE
#4792CE	12	8.1	#4792CE
#4792CE	12	8.13	#4792CE
#4792CE	12	8.17	#4792CE
#4792CE	12	8.19	#4792CE
#4792CE	12	8.19	#4792CE
#4792CE	12	8.09	#4792CE
#4792CE	12	8.04	#4792CE
#4792CE	12	7.94	#4792CE
#4792CE	12	7.98	#4792CE
#4792CE	12	8	#4792CE
#4792CE	12	7.92	#4792CE
#4792CE	13	0.3	#4792CE
#4792CE	13	0.34	#4792CE
#4792CE	13	0.3	#4792CE
#4792CE	13	0.29	#4792CE
#4792CE	13	0.3	#4792CE
#4792CE	13	0.3	#4792CE
#4792CE	13	0.29	#4792CE
#4792CE	13	0.29	#4792CE
#4792CE	13	0.32	#4792CE
#4792CE	13	0.31	#4792CE
#4792CE	13	0.28	#4792CE
#4792CE	13	0.31	#4792CE
#4792CE	14	1.11	#4792CE
#4792CE	14	1.09	#4792CE
#4792CE	14	1.12	#4792CE
#4792CE	14	1.13	#4792CE
#4792CE	14	1.17	#4792CE
#4792CE	14	1.23	#4792CE
#4792CE	14	1.27	#4792CE
#4792CE	14	1.39	#4792CE
#4792CE	14	1.44	#4792CE
#4792CE	14	1.47	#4792CE
#4792CE	14	1.47	#4792CE
#4792CE	14	1.47	#4792CE
#4792CE	15	0.32	#4792CE
#4792CE	15	0.3	#4792CE
#4792CE	15	0.31	#4792CE
#4792CE	15	0.32	#4792CE
#4792CE	15	0.34	#4792CE
#4792CE	15	0.34	#4792CE
#4792CE	15	0.34	#4792CE
#4792CE	15	0.33	#4792CE
#4792CE	15	0.31	#4792CE
#4792CE	15	0.3	#4792CE
#4792CE	15	0.27	#4792CE
#4792CE	15	0.24	#4792CE
#4792CE	16	1.98	#4792CE
#4792CE	16	1.95	#4792CE
#4792CE	16	1.98	#4792CE
#4792CE	16	1.95	#4792CE
#4792CE	16	1.92	#4792CE
#4792CE	16	1.89	#4792CE
#4792CE	16	1.82	#4792CE
#4792CE	16	1.81	#4792CE
#4792CE	16	1.75	#4792CE
#4792CE	16	1.72	#4792CE
#4792CE	16	1.71	#4792CE
#4792CE	16	1.68	#4792CE
#4792CE	17	3.06	#4792CE
#4792CE	17	3.01	#4792CE
#4792CE	17	2.89	#4792CE
#4792CE	17	2.8	#4792CE
#4792CE	17	2.77	#4792CE
#4792CE	17	2.7	#4792CE
#4792CE	17	2.69	#4792CE
#4792CE	17	2.59	#4792CE
#4792CE	17	2.6	#4792CE
#4792CE	17	2.63	#4792CE
#4792CE	17	2.59	#4792CE
#4792CE	17	2.55	#4792CE
#4792CE	18	0.58	#4792CE
#4792CE	18	0.55	#4792CE
#4792CE	18	0.51	#4792CE
#4792CE	18	0.53	#4792CE
#4792CE	18	0.57	#4792CE
#4792CE	18	0.59	#4792CE
#4792CE	18	0.57	#4792CE
#4792CE	18	0.6	#4792CE
#4792CE	18	0.63	#4792CE
#4792CE	18	0.6	#4792CE
#4792CE	18	0.61	#4792CE
#4792CE	18	0.62	#4792CE
#4792CE	19	7.17	#4792CE
#4792CE	19	7.17	#4792CE
#4792CE	19	7.12	#4792CE
#4792CE	19	7.07	#4792CE
#4792CE	19	6.97	#4792CE
#4792CE	19	6.79	#4792CE
#4792CE	19	6.61	#4792CE
#4792CE	19	6.41	#4792CE
#4792CE	19	6.27	#4792CE
#4792CE	19	6.18	#4792CE
#4792CE	19	6.09	#4792CE
#4792CE	19	6.1	#4792CE
#4792CE	20	0.88	#4792CE
#4792CE	20	0.88	#4792CE
#4792CE	20	0.9	#4792CE
#4792CE	20	0.91	#4792CE
#4792CE	20	0.98	#4792CE
#4792CE	20	1	#4792CE
#4792CE	20	1.07	#4792CE
#4792CE	20	1.12	#4792CE
#4792CE	20	1.15	#4792CE
#4792CE	20	1.12	#4792CE
#4792CE	20	1.11	#4792CE
#4792CE	20	1.16	#4792CE
#4792CE	21	25	#4792CE
#4792CE	21	25.52	#4792CE
#4792CE	21	26.12	#4792CE
#4792CE	21	26.5	#4792CE
#4792CE	21	26.67	#4792CE
#4792CE	21	27.28	#4792CE
#4792CE	21	27.73	#4792CE
#4792CE	21	27.94	#4792CE
#4792CE	21	28.15	#4792CE
#4792CE	21	28.53	#4792CE
#4792CE	21	28.8	#4792CE
#4792CE	21	28.79	#4792CE
#4792CE	22	3.93	#4792CE
#4792CE	22	3.94	#4792CE
#4792CE	22	3.93	#4792CE
#4792CE	22	3.91	#4792CE
#4792CE	22	3.96	#4792CE
#4792CE	22	3.9	#4792CE
#4792CE	22	3.82	#4792CE
#4792CE	22	3.79	#4792CE
#4792CE	22	3.74	#4792CE
#4792CE	22	3.78	#4792CE
#4792CE	22	3.7	#4792CE
#4792CE	22	3.7	#4792CE
#4792CE	23	1.49	#4792CE
#4792CE	23	1.5	#4792CE
#4792CE	23	1.41	#4792CE
#4792CE	23	1.4	#4792CE
#4792CE	23	1.34	#4792CE
#4792CE	23	1.35	#4792CE
#4792CE	23	1.35	#4792CE
#4792CE	23	1.41	#4792CE
#4792CE	23	1.45	#4792CE
#4792CE	23	1.38	#4792CE
#4792CE	23	1.4	#4792CE
#4792CE	23	1.42	#4792CE
#4792CE	24	0.42	#4792CE
#4792CE	24	0.43	#4792CE
#4792CE	24	0.43	#4792CE
#4792CE	24	0.48	#4792CE
#4792CE	24	0.53	#4792CE
#4792CE	24	0.48	#4792CE
#4792CE	24	0.52	#4792CE
#4792CE	24	0.56	#4792CE
#4792CE	24	0.62	#4792CE
#4792CE	24	0.61	#4792CE
#4792CE	24	0.62	#4792CE
#4792CE	24	0.67	#4792CE
#4792CE	25	1.16	#4792CE
#4792CE	25	1.13	#4792CE
#4792CE	25	1.08	#4792CE
#4792CE	25	1.08	#4792CE
#4792CE	25	1.07	#4792CE
#4792CE	25	1.09	#4792CE
#4792CE	25	1.1	#4792CE
#4792CE	25	1.11	#4792CE
#4792CE	25	1.19	#4792CE
#4792CE	25	1.13	#4792CE
#4792CE	25	1.11	#4792CE
#4792CE	25	1.11	#4792CE
#4792CE	26	2.5	#4792CE
#4792CE	26	2.46	#4792CE
#4792CE	26	2.41	#4792CE
#4792CE	26	2.38	#4792CE
#4792CE	26	2.34	#4792CE
#4792CE	26	2.29	#4792CE
#4792CE	26	2.37	#4792CE
#4792CE	26	2.38	#4792CE
#4792CE	26	2.4	#4792CE
#4792CE	26	2.43	#4792CE
#4792CE	26	2.43	#4792CE
#4792CE	26	2.43	#4792CE
#4792CE	27	1.53	#4792CE
#4792CE	27	1.56	#4792CE
#4792CE	27	1.56	#4792CE
#4792CE	27	1.57	#4792CE
#4792CE	27	1.58	#4792CE
#4792CE	27	1.6	#4792CE
#4792CE	27	1.63	#4792CE
#4792CE	27	1.72	#4792CE
#4792CE	27	1.74	#4792CE
#4792CE	27	1.76	#4792CE
#4792CE	27	1.79	#4792CE
#4792CE	27	1.79	#4792CE
#4792CE	28	1.38	#4792CE
#4792CE	28	1.36	#4792CE
#4792CE	28	1.35	#4792CE
#4792CE	28	1.32	#4792CE
#4792CE	28	1.36	#4792CE
#4792CE	28	1.38	#4792CE
#4792CE	28	1.37	#4792CE
#4792CE	28	1.42	#4792CE
#4792CE	28	1.42	#4792CE
#4792CE	28	1.39	#4792CE
#4792CE	28	1.35	#4792CE
#4792CE	28	1.35	#4792CE
#4792CE	29	1.1	#4792CE
#4792CE	29	1.09	#4792CE
#4792CE	29	1.09	#4792CE
#4792CE	29	1.08	#4792CE
#4792CE	29	1.1	#4792CE
#4792CE	29	1.06	#4792CE
#4792CE	29	1.04	#4792CE
#4792CE	29	1.03	#4792CE
#4792CE	29	1.03	#4792CE
#4792CE	29	0.96	#4792CE
#4792CE	29	0.85	#4792CE
#4792CE	29	0.87	#4792CE
