colour	x	y	fill
#16314B	7	2.49	#16314B
#16314B	7	2.43	#16314B
#16314B	7	2.5	#16314B
#16314B	7	2.35	#16314B
#16314B	7	2.32	#16314B
#16314B	7	2.43	#16314B
#16314B	7	2.46	#16314B
#16314B	7	2.44	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	8	0	#16314B
#16314B	9	0.11	#16314B
#16314B	9	0.07	#16314B
#16314B	9	0.08	#16314B
#16314B	9	0.08	#16314B
#16314B	9	0.09	#16314B
#16314B	9	0.08	#16314B
#16314B	9	0.08	#16314B
#16314B	9	0.09	#16314B
#16314B	9	0.08	#16314B
#16314B	9	0.08	#16314B
#16314B	9	0.07	#16314B
#16314B	9	0.08	#16314B
#16314B	10	0.21	#16314B
#16314B	10	0.21	#16314B
#16314B	10	0.23	#16314B
#16314B	10	0.22	#16314B
#16314B	10	0.23	#16314B
#16314B	10	0.23	#16314B
#16314B	10	0.24	#16314B
#16314B	10	0.24	#16314B
#16314B	10	0.22	#16314B
#16314B	10	0.24	#16314B
#16314B	10	0.25	#16314B
#16314B	10	0.27	#16314B
#16314B	11	29.64	#16314B
#16314B	11	30.24	#16314B
#16314B	11	30.15	#16314B
#16314B	11	30.5	#16314B
#16314B	11	30.19	#16314B
#16314B	11	30.34	#16314B
#16314B	11	30.29	#16314B
#16314B	11	30.21	#16314B
#16314B	11	30.15	#16314B
#16314B	11	30.1	#16314B
#16314B	11	30.2	#16314B
#16314B	11	29.84	#16314B
#16314B	12	8.36	#16314B
#16314B	12	8.11	#16314B
#16314B	12	8.26	#16314B
#16314B	12	8.38	#16314B
#16314B	12	8.24	#16314B
#16314B	12	8.33	#16314B
#16314B	12	8.4	#16314B
#16314B	12	8.61	#16314B
#16314B	12	8.35	#16314B
#16314B	12	8.15	#16314B
#16314B	12	8.22	#16314B
#16314B	12	8.12	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	13	0	#16314B
#16314B	14	0.04	#16314B
#16314B	14	0.04	#16314B
#16314B	14	0.04	#16314B
#16314B	14	0.02	#16314B
#16314B	14	0	#16314B
#16314B	14	0	#16314B
#16314B	14	0	#16314B
#16314B	14	0	#16314B
#16314B	14	0	#16314B
#16314B	14	0	#16314B
#16314B	14	0	#16314B
#16314B	14	0	#16314B
#16314B	15	0.24	#16314B
#16314B	15	0.25	#16314B
#16314B	15	0.23	#16314B
#16314B	15	0.22	#16314B
#16314B	15	0.23	#16314B
#16314B	15	0.24	#16314B
#16314B	15	0.21	#16314B
#16314B	15	0.21	#16314B
#16314B	15	0.26	#16314B
#16314B	15	0.28	#16314B
#16314B	15	0.3	#16314B
#16314B	15	0.32	#16314B
#16314B	16	2.21	#16314B
#16314B	16	2.31	#16314B
#16314B	16	2.35	#16314B
#16314B	16	2.21	#16314B
#16314B	16	2.23	#16314B
#16314B	16	2.28	#16314B
#16314B	16	2.27	#16314B
#16314B	16	2.12	#16314B
#16314B	16	2.05	#16314B
#16314B	16	2.18	#16314B
#16314B	16	2.27	#16314B
#16314B	16	2.35	#16314B
#16314B	17	0.19	#16314B
#16314B	17	0.18	#16314B
#16314B	17	0.15	#16314B
#16314B	17	0.13	#16314B
#16314B	17	0.13	#16314B
#16314B	17	0.12	#16314B
#16314B	17	0.13	#16314B
#16314B	17	0.11	#16314B
#16314B	17	0.13	#16314B
#16314B	17	0.14	#16314B
#16314B	17	0.13	#16314B
#16314B	17	0.11	#16314B
#16314B	18	6.99	#16314B
#16314B	18	6.91	#16314B
#16314B	18	6.86	#16314B
#16314B	18	6.72	#16314B
#16314B	18	6.74	#16314B
#16314B	18	6.55	#16314B
#16314B	18	6.46	#16314B
#16314B	18	6.51	#16314B
#16314B	18	6.58	#16314B
#16314B	18	6.59	#16314B
#16314B	18	6.54	#16314B
#16314B	18	6.56	#16314B
#16314B	19	19.79	#16314B
#16314B	19	19.59	#16314B
#16314B	19	19.51	#16314B
#16314B	19	19.9	#16314B
#16314B	19	19.84	#16314B
#16314B	19	19.75	#16314B
#16314B	19	19.45	#16314B
#16314B	19	19.62	#16314B
#16314B	19	19.82	#16314B
#16314B	19	19.61	#16314B
#16314B	19	19.56	#16314B
#16314B	19	19.33	#16314B
#16314B	20	0.04	#16314B
#16314B	20	0.05	#16314B
#16314B	20	0.05	#16314B
#16314B	20	0.01	#16314B
#16314B	20	0.05	#16314B
#16314B	20	0.08	#16314B
#16314B	20	0.08	#16314B
#16314B	20	0.09	#16314B
#16314B	20	0.09	#16314B
#16314B	20	0.09	#16314B
#16314B	20	0.06	#16314B
#16314B	20	0.03	#16314B
#16314B	21	2.91	#16314B
#16314B	21	2.87	#16314B
#16314B	21	2.8	#16314B
#16314B	21	2.77	#16314B
#16314B	21	2.87	#16314B
#16314B	21	2.94	#16314B
#16314B	21	2.97	#16314B
#16314B	21	3.12	#16314B
#16314B	21	3.27	#16314B
#16314B	21	3.46	#16314B
#16314B	21	3.63	#16314B
#16314B	21	3.88	#16314B
#16314B	22	0.39	#16314B
#16314B	22	0.38	#16314B
#16314B	22	0.42	#16314B
#16314B	22	0.4	#16314B
#16314B	22	0.41	#16314B
#16314B	22	0.41	#16314B
#16314B	22	0.44	#16314B
#16314B	22	0.44	#16314B
#16314B	22	0.45	#16314B
#16314B	22	0.49	#16314B
#16314B	22	0.51	#16314B
#16314B	22	0.53	#16314B
#16314B	23	0.47	#16314B
#16314B	23	0.45	#16314B
#16314B	23	0.46	#16314B
#16314B	23	0.43	#16314B
#16314B	23	0.47	#16314B
#16314B	23	0.55	#16314B
#16314B	23	0.62	#16314B
#16314B	23	0.66	#16314B
#16314B	23	0.79	#16314B
#16314B	23	0.94	#16314B
#16314B	23	1.09	#16314B
#16314B	23	1.24	#16314B
#16314B	24	0.15	#16314B
#16314B	24	0.16	#16314B
#16314B	24	0.13	#16314B
#16314B	24	0.14	#16314B
#16314B	24	0.11	#16314B
#16314B	24	0.09	#16314B
#16314B	24	0.11	#16314B
#16314B	24	0.12	#16314B
#16314B	24	0.17	#16314B
#16314B	24	0.16	#16314B
#16314B	24	0.17	#16314B
#16314B	24	0.16	#16314B
#16314B	25	0.09	#16314B
#16314B	25	0.09	#16314B
#16314B	25	0.11	#16314B
#16314B	25	0.1	#16314B
#16314B	25	0.09	#16314B
#16314B	25	0.09	#16314B
#16314B	25	0.1	#16314B
#16314B	25	0.09	#16314B
#16314B	25	0.05	#16314B
#16314B	25	0.05	#16314B
#16314B	25	0.02	#16314B
#16314B	25	0.06	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	26	0	#16314B
#16314B	27	0	#16314B
#16314B	27	0.01	#16314B
#16314B	27	0.01	#16314B
#16314B	27	0.01	#16314B
#16314B	27	0.05	#16314B
#16314B	27	0.06	#16314B
#16314B	27	0.08	#16314B
#16314B	27	0.09	#16314B
#16314B	27	0.11	#16314B
#16314B	27	0.11	#16314B
#16314B	27	0.07	#16314B
#16314B	27	0.06	#16314B
#16314B	28	1.5	#16314B
#16314B	28	1.45	#16314B
#16314B	28	1.44	#16314B
#16314B	28	1.35	#16314B
#16314B	28	1.46	#16314B
#16314B	28	1.55	#16314B
#16314B	28	1.58	#16314B
#16314B	28	1.61	#16314B
#16314B	28	1.6	#16314B
#16314B	28	1.69	#16314B
#16314B	28	1.64	#16314B
#16314B	28	1.66	#16314B
#16314B	29	7.78	#16314B
#16314B	29	7.65	#16314B
#16314B	29	7.66	#16314B
#16314B	29	7.51	#16314B
#16314B	29	7.65	#16314B
#16314B	29	7.57	#16314B
#16314B	29	7.51	#16314B
#16314B	29	7.41	#16314B
#16314B	29	7.26	#16314B
#16314B	29	7.2	#16314B
#16314B	29	6.91	#16314B
#16314B	29	6.91	#16314B
