colour	x	y	showSelectedlegendcolour	fill
#F8766D	2014	0.59	Abap	#F8766D
#F8766D	2014	0.6	Abap	#F8766D
#F8766D	2014	0.56	Abap	#F8766D
#F8766D	2014	0.55	Abap	#F8766D
#F8766D	2014	0.6	Abap	#F8766D
#F8766D	2014	0.59	Abap	#F8766D
#F8766D	2014	0.6	Abap	#F8766D
#F8766D	2014	0.58	Abap	#F8766D
#F8766D	2014	0.59	Abap	#F8766D
#F8766D	2014	0.59	Abap	#F8766D
#F8766D	2014	0.54	Abap	#F8766D
#F8766D	2014	0.55	Abap	#F8766D
#EF7F48	2014	0.22	Ada	#EF7F48
#EF7F48	2014	0.22	Ada	#EF7F48
#EF7F48	2014	0.22	Ada	#EF7F48
#EF7F48	2014	0.23	Ada	#EF7F48
#EF7F48	2014	0.26	Ada	#EF7F48
#EF7F48	2014	0.29	Ada	#EF7F48
#EF7F48	2014	0.29	Ada	#EF7F48
#EF7F48	2014	0.3	Ada	#EF7F48
#EF7F48	2014	0.34	Ada	#EF7F48
#EF7F48	2014	0.34	Ada	#EF7F48
#EF7F48	2014	0.33	Ada	#EF7F48
#EF7F48	2014	0.35	Ada	#EF7F48
#D69100	2014	8.12	C.C..	#D69100
#D69100	2014	8.13	C.C..	#D69100
#D69100	2014	8.1	C.C..	#D69100
#D69100	2014	8.08	C.C..	#D69100
#D69100	2014	7.95	C.C..	#D69100
#D69100	2014	7.88	C.C..	#D69100
#D69100	2014	7.83	C.C..	#D69100
#D69100	2014	7.79	C.C..	#D69100
#D69100	2014	7.83	C.C..	#D69100
#D69100	2014	7.94	C.C..	#D69100
#D69100	2014	8	C.C..	#D69100
#D69100	2014	7.99	C.C..	#D69100
#E48800	2014	9.7	C.	#E48800
#E48800	2014	9.6	C.	#E48800
#E48800	2014	9.62	C.	#E48800
#E48800	2014	9.66	C.	#E48800
#E48800	2014	9.67	C.	#E48800
#E48800	2014	9.68	C.	#E48800
#E48800	2014	9.65	C.	#E48800
#E48800	2014	9.59	C.	#E48800
#E48800	2014	9.56	C.	#E48800
#E48800	2014	9.55	C.	#E48800
#E48800	2014	9.47	C.	#E48800
#E48800	2014	9.24	C.	#E48800
#C69900	2014	0.33	Cobol	#C69900
#C69900	2014	0.36	Cobol	#C69900
#C69900	2014	0.36	Cobol	#C69900
#C69900	2014	0.36	Cobol	#C69900
#C69900	2014	0.38	Cobol	#C69900
#C69900	2014	0.36	Cobol	#C69900
#C69900	2014	0.35	Cobol	#C69900
#C69900	2014	0.32	Cobol	#C69900
#C69900	2014	0.33	Cobol	#C69900
#C69900	2014	0.3	Cobol	#C69900
#C69900	2014	0.29	Cobol	#C69900
#C69900	2014	0.33	Cobol	#C69900
#B4A000	2014	0.12	Dart	#B4A000
#B4A000	2014	0.16	Dart	#B4A000
#B4A000	2014	0.14	Dart	#B4A000
#B4A000	2014	0.15	Dart	#B4A000
#B4A000	2014	0.18	Dart	#B4A000
#B4A000	2014	0.19	Dart	#B4A000
#B4A000	2014	0.17	Dart	#B4A000
#B4A000	2014	0.15	Dart	#B4A000
#B4A000	2014	0.18	Dart	#B4A000
#B4A000	2014	0.19	Dart	#B4A000
#B4A000	2014	0.17	Dart	#B4A000
#B4A000	2014	0.16	Dart	#B4A000
#9EA700	2014	0.68	Delphi.Pascal	#9EA700
#9EA700	2014	0.69	Delphi.Pascal	#9EA700
#9EA700	2014	0.68	Delphi.Pascal	#9EA700
#9EA700	2014	0.68	Delphi.Pascal	#9EA700
#9EA700	2014	0.74	Delphi.Pascal	#9EA700
#9EA700	2014	0.72	Delphi.Pascal	#9EA700
#9EA700	2014	0.7	Delphi.Pascal	#9EA700
#9EA700	2014	0.66	Delphi.Pascal	#9EA700
#9EA700	2014	0.65	Delphi.Pascal	#9EA700
#9EA700	2014	0.63	Delphi.Pascal	#9EA700
#9EA700	2014	0.57	Delphi.Pascal	#9EA700
#9EA700	2014	0.59	Delphi.Pascal	#9EA700
#83AD00	2014	0.08	Go	#83AD00
#83AD00	2014	0.1	Go	#83AD00
#83AD00	2014	0.1	Go	#83AD00
#83AD00	2014	0.11	Go	#83AD00
#83AD00	2014	0.16	Go	#83AD00
#83AD00	2014	0.17	Go	#83AD00
#83AD00	2014	0.18	Go	#83AD00
#83AD00	2014	0.16	Go	#83AD00
#83AD00	2014	0.2	Go	#83AD00
#83AD00	2014	0.21	Go	#83AD00
#83AD00	2014	0.19	Go	#83AD00
#83AD00	2014	0.21	Go	#83AD00
#60B200	2014	0.39	Groovy	#60B200
#60B200	2014	0.42	Groovy	#60B200
#60B200	2014	0.44	Groovy	#60B200
#60B200	2014	0.44	Groovy	#60B200
#60B200	2014	0.47	Groovy	#60B200
#60B200	2014	0.44	Groovy	#60B200
#60B200	2014	0.43	Groovy	#60B200
#60B200	2014	0.43	Groovy	#60B200
#60B200	2014	0.45	Groovy	#60B200
#60B200	2014	0.44	Groovy	#60B200
#60B200	2014	0.42	Groovy	#60B200
#60B200	2014	0.44	Groovy	#60B200
#19B700	2014	0.28	Haskell	#19B700
#19B700	2014	0.35	Haskell	#19B700
#19B700	2014	0.33	Haskell	#19B700
#19B700	2014	0.35	Haskell	#19B700
#19B700	2014	0.39	Haskell	#19B700
#19B700	2014	0.39	Haskell	#19B700
#19B700	2014	0.38	Haskell	#19B700
#19B700	2014	0.34	Haskell	#19B700
#19B700	2014	0.35	Haskell	#19B700
#19B700	2014	0.33	Haskell	#19B700
#19B700	2014	0.3	Haskell	#19B700
#19B700	2014	0.31	Haskell	#19B700
#00BB48	2014	26.18	Java	#00BB48
#00BB48	2014	26.08	Java	#00BB48
#00BB48	2014	25.82	Java	#00BB48
#00BB48	2014	26.13	Java	#00BB48
#00BB48	2014	25.82	Java	#00BB48
#00BB48	2014	25.92	Java	#00BB48
#00BB48	2014	25.98	Java	#00BB48
#00BB48	2014	26.18	Java	#00BB48
#00BB48	2014	26.07	Java	#00BB48
#00BB48	2014	25.88	Java	#00BB48
#00BB48	2014	25.89	Java	#00BB48
#00BB48	2014	25.66	Java	#00BB48
#00BE6B	2014	7.34	JavaScript	#00BE6B
#00BE6B	2014	7.34	JavaScript	#00BE6B
#00BE6B	2014	7.58	JavaScript	#00BE6B
#00BE6B	2014	7.67	JavaScript	#00BE6B
#00BE6B	2014	7.76	JavaScript	#00BE6B
#00BE6B	2014	7.77	JavaScript	#00BE6B
#00BE6B	2014	7.75	JavaScript	#00BE6B
#00BE6B	2014	7.6	JavaScript	#00BE6B
#00BE6B	2014	7.49	JavaScript	#00BE6B
#00BE6B	2014	7.41	JavaScript	#00BE6B
#00BE6B	2014	7.32	JavaScript	#00BE6B
#00BE6B	2014	7.29	JavaScript	#00BE6B
#00C088	2014	0.15	Julia	#00C088
#00C088	2014	0.18	Julia	#00C088
#00C088	2014	0.17	Julia	#00C088
#00C088	2014	0.17	Julia	#00C088
#00C088	2014	0.2	Julia	#00C088
#00C088	2014	0.18	Julia	#00C088
#00C088	2014	0.18	Julia	#00C088
#00C088	2014	0.17	Julia	#00C088
#00C088	2014	0.2	Julia	#00C088
#00C088	2014	0.21	Julia	#00C088
#00C088	2014	0.2	Julia	#00C088
#00C088	2014	0.2	Julia	#00C088
#00C1A2	2014	0.01	Kotlin	#00C1A2
#00C1A2	2014	0.01	Kotlin	#00C1A2
#00C1A2	2014	0.01	Kotlin	#00C1A2
