colour	x	y	showSelectedlegendcolour	fill
#F8766D	2005	0.39	Abap	#F8766D
#F8766D	2005	0.37	Abap	#F8766D
#F8766D	2005	0.34	Abap	#F8766D
#F8766D	2005	0.34	Abap	#F8766D
#F8766D	2005	0.35	Abap	#F8766D
#F8766D	2005	0.35	Abap	#F8766D
#F8766D	2005	0.33	Abap	#F8766D
#F8766D	2005	0.32	Abap	#F8766D
#F8766D	2005	0.36	Abap	#F8766D
#F8766D	2005	0.38	Abap	#F8766D
#F8766D	2005	0.38	Abap	#F8766D
#F8766D	2005	0.39	Abap	#F8766D
#EF7F48	2005	0.38	Ada	#EF7F48
#EF7F48	2005	0.39	Ada	#EF7F48
#EF7F48	2005	0.37	Ada	#EF7F48
#EF7F48	2005	0.36	Ada	#EF7F48
#EF7F48	2005	0.37	Ada	#EF7F48
#EF7F48	2005	0.36	Ada	#EF7F48
#EF7F48	2005	0.34	Ada	#EF7F48
#EF7F48	2005	0.3	Ada	#EF7F48
#EF7F48	2005	0.29	Ada	#EF7F48
#EF7F48	2005	0.31	Ada	#EF7F48
#EF7F48	2005	0.28	Ada	#EF7F48
#EF7F48	2005	0.28	Ada	#EF7F48
#D69100	2005	9.69	C.C..	#D69100
#D69100	2005	9.86	C.C..	#D69100
#D69100	2005	9.87	C.C..	#D69100
#D69100	2005	9.83	C.C..	#D69100
#D69100	2005	9.7	C.C..	#D69100
#D69100	2005	9.44	C.C..	#D69100
#D69100	2005	9.28	C.C..	#D69100
#D69100	2005	9.14	C.C..	#D69100
#D69100	2005	9.04	C.C..	#D69100
#D69100	2005	8.69	C.C..	#D69100
#D69100	2005	8.48	C.C..	#D69100
#D69100	2005	8.37	C.C..	#D69100
#E48800	2005	5.23	C.	#E48800
#E48800	2005	5.2	C.	#E48800
#E48800	2005	5.37	C.	#E48800
#E48800	2005	5.41	C.	#E48800
#E48800	2005	5.61	C.	#E48800
#E48800	2005	5.76	C.	#E48800
#E48800	2005	6.16	C.	#E48800
#E48800	2005	6.14	C.	#E48800
#E48800	2005	6.17	C.	#E48800
#E48800	2005	6.18	C.	#E48800
#E48800	2005	6.31	C.	#E48800
#E48800	2005	6.53	C.	#E48800
#C69900	2005	0.56	Cobol	#C69900
#C69900	2005	0.49	Cobol	#C69900
#C69900	2005	0.45	Cobol	#C69900
#C69900	2005	0.41	Cobol	#C69900
#C69900	2005	0.4	Cobol	#C69900
#C69900	2005	0.4	Cobol	#C69900
#C69900	2005	0.39	Cobol	#C69900
#C69900	2005	0.4	Cobol	#C69900
#C69900	2005	0.4	Cobol	#C69900
#C69900	2005	0.45	Cobol	#C69900
#C69900	2005	0.45	Cobol	#C69900
#C69900	2005	0.48	Cobol	#C69900
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#B4A000	2005	0	Dart	#B4A000
#9EA700	2005	2.65	Delphi.Pascal	#9EA700
#9EA700	2005	2.66	Delphi.Pascal	#9EA700
#9EA700	2005	2.65	Delphi.Pascal	#9EA700
