colour	x	y	showSelectedlegendcolour	fill
#F365E6	2015	0.87	Scala	#F365E6
#F365E6	2015	0.89	Scala	#F365E6
#F365E6	2015	0.9	Scala	#F365E6
#F365E6	2015	0.94	Scala	#F365E6
#F365E6	2015	0.96	Scala	#F365E6
#FC61D4	2015	2.4	Swift	#FC61D4
#FC61D4	2015	2.49	Swift	#FC61D4
#FC61D4	2015	2.59	Swift	#FC61D4
#FC61D4	2015	2.65	Swift	#FC61D4
#FC61D4	2015	2.63	Swift	#FC61D4
#FC61D4	2015	2.64	Swift	#FC61D4
#FC61D4	2015	2.7	Swift	#FC61D4
#FC61D4	2015	2.74	Swift	#FC61D4
#FC61D4	2015	2.78	Swift	#FC61D4
#FC61D4	2015	2.9	Swift	#FC61D4
#FC61D4	2015	3.05	Swift	#FC61D4
#FC61D4	2015	3.1	Swift	#FC61D4
#FF62BE	2015	0.13	TypeScript	#FF62BE
#FF62BE	2015	0.12	TypeScript	#FF62BE
#FF62BE	2015	0.11	TypeScript	#FF62BE
#FF62BE	2015	0.11	TypeScript	#FF62BE
#FF62BE	2015	0.14	TypeScript	#FF62BE
#FF62BE	2015	0.15	TypeScript	#FF62BE
#FF62BE	2015	0.17	TypeScript	#FF62BE
#FF62BE	2015	0.21	TypeScript	#FF62BE
#FF62BE	2015	0.23	TypeScript	#FF62BE
#FF62BE	2015	0.24	TypeScript	#FF62BE
#FF62BE	2015	0.27	TypeScript	#FF62BE
#FF62BE	2015	0.3	TypeScript	#FF62BE
#FF67A6	2015	1.49	VBA	#FF67A6
#FF67A6	2015	1.47	VBA	#FF67A6
#FF67A6	2015	1.45	VBA	#FF67A6
#FF67A6	2015	1.5	VBA	#FF67A6
#FF67A6	2015	1.51	VBA	#FF67A6
#FF67A6	2015	1.52	VBA	#FF67A6
#FF67A6	2015	1.53	VBA	#FF67A6
#FF67A6	2015	1.58	VBA	#FF67A6
#FF67A6	2015	1.59	VBA	#FF67A6
#FF67A6	2015	1.59	VBA	#FF67A6
#FF67A6	2015	1.61	VBA	#FF67A6
#FF67A6	2015	1.6	VBA	#FF67A6
#FE6E8B	2015	2.4	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.45	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.37	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.38	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.35	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.23	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.16	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.11	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.04	Visual.Basic	#FE6E8B
#FE6E8B	2015	1.99	Visual.Basic	#FE6E8B
#FE6E8B	2015	2.01	Visual.Basic	#FE6E8B
#FE6E8B	2015	1.97	Visual.Basic	#FE6E8B
