colour	x	y	showSelectedlegendcolour	fill
#F8766D	2008	0.38	Abap	#F8766D
#F8766D	2008	0.36	Abap	#F8766D
#F8766D	2008	0.36	Abap	#F8766D
#F8766D	2008	0.35	Abap	#F8766D
#F8766D	2008	0.34	Abap	#F8766D
#F8766D	2008	0.32	Abap	#F8766D
#F8766D	2008	0.36	Abap	#F8766D
#F8766D	2008	0.35	Abap	#F8766D
#F8766D	2008	0.39	Abap	#F8766D
#F8766D	2008	0.42	Abap	#F8766D
#F8766D	2008	0.42	Abap	#F8766D
#F8766D	2008	0.43	Abap	#F8766D
#EF7F48	2008	0.3	Ada	#EF7F48
#EF7F48	2008	0.24	Ada	#EF7F48
#EF7F48	2008	0.24	Ada	#EF7F48
#EF7F48	2008	0.24	Ada	#EF7F48
#EF7F48	2008	0.13	Ada	#EF7F48
#EF7F48	2008	0.09	Ada	#EF7F48
#EF7F48	2008	0.15	Ada	#EF7F48
#EF7F48	2008	0.16	Ada	#EF7F48
#EF7F48	2008	0.18	Ada	#EF7F48
#EF7F48	2008	0.22	Ada	#EF7F48
#EF7F48	2008	0.23	Ada	#EF7F48
#EF7F48	2008	0.3	Ada	#EF7F48
#D69100	2008	8.04	C.C..	#D69100
#D69100	2008	7.99	C.C..	#D69100
#D69100	2008	7.99	C.C..	#D69100
#D69100	2008	7.96	C.C..	#D69100
#D69100	2008	7.91	C.C..	#D69100
#D69100	2008	7.93	C.C..	#D69100
#D69100	2008	7.89	C.C..	#D69100
#D69100	2008	7.83	C.C..	#D69100
#D69100	2008	7.94	C.C..	#D69100
#D69100	2008	8.08	C.C..	#D69100
#D69100	2008	8.29	C.C..	#D69100
#D69100	2008	8.47	C.C..	#D69100
#E48800	2008	6.96	C.	#E48800
#E48800	2008	7.11	C.	#E48800
#E48800	2008	7.14	C.	#E48800
#E48800	2008	7.27	C.	#E48800
#E48800	2008	7.44	C.	#E48800
#E48800	2008	7.66	C.	#E48800
#E48800	2008	7.75	C.	#E48800
#E48800	2008	7.83	C.	#E48800
#E48800	2008	7.96	C.	#E48800
#E48800	2008	7.95	C.	#E48800
#E48800	2008	7.95	C.	#E48800
#E48800	2008	7.83	C.	#E48800
#C69900	2008	0.39	Cobol	#C69900
#C69900	2008	0.39	Cobol	#C69900
#C69900	2008	0.39	Cobol	#C69900
#C69900	2008	0.39	Cobol	#C69900
#C69900	2008	0.39	Cobol	#C69900
#C69900	2008	0.39	Cobol	#C69900
#C69900	2008	0.42	Cobol	#C69900
#C69900	2008	0.42	Cobol	#C69900
#C69900	2008	0.44	Cobol	#C69900
#C69900	2008	0.45	Cobol	#C69900
#C69900	2008	0.42	Cobol	#C69900
#C69900	2008	0.41	Cobol	#C69900
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#B4A000	2008	0	Dart	#B4A000
#9EA700	2008	1.63	Delphi.Pascal	#9EA700
#9EA700	2008	1.71	Delphi.Pascal	#9EA700
#9EA700	2008	1.67	Delphi.Pascal	#9EA700
#9EA700	2008	1.61	Delphi.Pascal	#9EA700
#9EA700	2008	1.64	Delphi.Pascal	#9EA700
#9EA700	2008	1.72	Delphi.Pascal	#9EA700
#9EA700	2008	1.79	Delphi.Pascal	#9EA700
#9EA700	2008	1.87	Delphi.Pascal	#9EA700
#9EA700	2008	1.88	Delphi.Pascal	#9EA700
#9EA700	2008	1.85	Delphi.Pascal	#9EA700
#9EA700	2008	1.81	Delphi.Pascal	#9EA700
#9EA700	2008	1.74	Delphi.Pascal	#9EA700
#83AD00	2008	0.05	Go	#83AD00
#83AD00	2008	0.06	Go	#83AD00
#83AD00	2008	0.05	Go	#83AD00
#83AD00	2008	0.05	Go	#83AD00
#83AD00	2008	0.05	Go	#83AD00
#83AD00	2008	0.09	Go	#83AD00
#83AD00	2008	0.08	Go	#83AD00
#83AD00	2008	0.04	Go	#83AD00
#83AD00	2008	0.07	Go	#83AD00
#83AD00	2008	0.07	Go	#83AD00
#83AD00	2008	0.07	Go	#83AD00
#83AD00	2008	0.05	Go	#83AD00
#60B200	2008	0.23	Groovy	#60B200
#60B200	2008	0.27	Groovy	#60B200
#60B200	2008	0.28	Groovy	#60B200
#60B200	2008	0.29	Groovy	#60B200
#60B200	2008	0.23	Groovy	#60B200
#60B200	2008	0.17	Groovy	#60B200
#60B200	2008	0.2	Groovy	#60B200
#60B200	2008	0.16	Groovy	#60B200
#60B200	2008	0.16	Groovy	#60B200
#60B200	2008	0.23	Groovy	#60B200
#60B200	2008	0.28	Groovy	#60B200
#60B200	2008	0.38	Groovy	#60B200
#19B700	2008	0.33	Haskell	#19B700
#19B700	2008	0.34	Haskell	#19B700
#19B700	2008	0.36	Haskell	#19B700
#19B700	2008	0.36	Haskell	#19B700
#19B700	2008	0.33	Haskell	#19B700
#19B700	2008	0.34	Haskell	#19B700
#19B700	2008	0.35	Haskell	#19B700
#19B700	2008	0.31	Haskell	#19B700
#19B700	2008	0.31	Haskell	#19B700
#19B700	2008	0.32	Haskell	#19B700
#19B700	2008	0.31	Haskell	#19B700
#19B700	2008	0.3	Haskell	#19B700
#00BB48	2008	30.39	Java	#00BB48
#00BB48	2008	30.15	Java	#00BB48
#00BB48	2008	30.11	Java	#00BB48
#00BB48	2008	30.32	Java	#00BB48
#00BB48	2008	30.2	Java	#00BB48
#00BB48	2008	30.32	Java	#00BB48
#00BB48	2008	30.05	Java	#00BB48
#00BB48	2008	29.85	Java	#00BB48
#00BB48	2008	29.57	Java	#00BB48
#00BB48	2008	28.86	Java	#00BB48
#00BB48	2008	28.82	Java	#00BB48
#00BB48	2008	28.57	Java	#00BB48
#00BE6B	2008	8.09	JavaScript	#00BE6B
#00BE6B	2008	7.95	JavaScript	#00BE6B
#00BE6B	2008	8.11	JavaScript	#00BE6B
#00BE6B	2008	8.09	JavaScript	#00BE6B
#00BE6B	2008	8.28	JavaScript	#00BE6B
#00BE6B	2008	8.25	JavaScript	#00BE6B
#00BE6B	2008	8.2	JavaScript	#00BE6B
#00BE6B	2008	8.02	JavaScript	#00BE6B
#00BE6B	2008	7.87	JavaScript	#00BE6B
#00BE6B	2008	7.87	JavaScript	#00BE6B
#00BE6B	2008	7.75	JavaScript	#00BE6B
#00BE6B	2008	7.73	JavaScript	#00BE6B
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C088	2008	0	Julia	#00C088
#00C1A2	2008	0.06	Kotlin	#00C1A2
#00C1A2	2008	0.08	Kotlin	#00C1A2
#00C1A2	2008	0.08	Kotlin	#00C1A2
#00C1A2	2008	0.09	Kotlin	#00C1A2
#00C1A2	2008	0.04	Kotlin	#00C1A2
#00C1A2	2008	0.04	Kotlin	#00C1A2
#00C1A2	2008	0.06	Kotlin	#00C1A2
#00C1A2	2008	0.04	Kotlin	#00C1A2
#00C1A2	2008	0.04	Kotlin	#00C1A2
#00C1A2	2008	0.03	Kotlin	#00C1A2
#00C1A2	2008	0.05	Kotlin	#00C1A2
#00C1A2	2008	0.1	Kotlin	#00C1A2
#00C0BA	2008	0.39	Lua	#00C0BA
#00C0BA	2008	0.4	Lua	#00C0BA
#00C0BA	2008	0.43	Lua	#00C0BA
#00C0BA	2008	0.42	Lua	#00C0BA
#00C0BA	2008	0.41	Lua	#00C0BA
#00C0BA	2008	0.44	Lua	#00C0BA
#00C0BA	2008	0.45	Lua	#00C0BA
#00C0BA	2008	0.46	Lua	#00C0BA
#00C0BA	2008	0.46	Lua	#00C0BA
#00C0BA	2008	0.45	Lua	#00C0BA
#00C0BA	2008	0.45	Lua	#00C0BA
#00C0BA	2008	0.42	Lua	#00C0BA
#00BECF	2008	2.37	Matlab	#00BECF
#00BECF	2008	2.46	Matlab	#00BECF
#00BECF	2008	2.53	Matlab	#00BECF
#00BECF	2008	2.52	Matlab	#00BECF
#00BECF	2008	2.52	Matlab	#00BECF
#00BECF	2008	2.54	Matlab	#00BECF
#00BECF	2008	2.55	Matlab	#00BECF
#00BECF	2008	2.57	Matlab	#00BECF
#00BECF	2008	2.55	Matlab	#00BECF
#00BECF	2008	2.68	Matlab	#00BECF
#00BECF	2008	2.72	Matlab	#00BECF
#00BECF	2008	2.76	Matlab	#00BECF
#00B9E1	2008	0.1	Objective.C	#00B9E1
#00B9E1	2008	0.13	Objective.C	#00B9E1
#00B9E1	2008	0.11	Objective.C	#00B9E1
#00B9E1	2008	0.11	Objective.C	#00B9E1
#00B9E1	2008	0.12	Objective.C	#00B9E1
#00B9E1	2008	0.08	Objective.C	#00B9E1
#00B9E1	2008	0.13	Objective.C	#00B9E1
#00B9E1	2008	0.12	Objective.C	#00B9E1
#00B9E1	2008	0.15	Objective.C	#00B9E1
#00B9E1	2008	0.16	Objective.C	#00B9E1
#00B9E1	2008	0.18	Objective.C	#00B9E1
#00B9E1	2008	0.21	Objective.C	#00B9E1
#00B3F1	2008	4.57	Perl	#00B3F1
#00B3F1	2008	4.48	Perl	#00B3F1
#00B3F1	2008	4.34	Perl	#00B3F1
#00B3F1	2008	4.2	Perl	#00B3F1
#00B3F1	2008	4.12	Perl	#00B3F1
#00B3F1	2008	3.98	Perl	#00B3F1
#00B3F1	2008	4.04	Perl	#00B3F1
#00B3F1	2008	4.08	Perl	#00B3F1
#00B3F1	2008	4.09	Perl	#00B3F1
#00B3F1	2008	4.14	Perl	#00B3F1
#00B3F1	2008	4.15	Perl	#00B3F1
#00B3F1	2008	4.18	Perl	#00B3F1
#00ABFD	2008	19.58	PHP	#00ABFD
#00ABFD	2008	19.48	PHP	#00ABFD
#00ABFD	2008	19.14	PHP	#00ABFD
#00ABFD	2008	19.19	PHP	#00ABFD
#00ABFD	2008	19.47	PHP	#00ABFD
#00ABFD	2008	19.67	PHP	#00ABFD
#00ABFD	2008	19.56	PHP	#00ABFD
#00ABFD	2008	19.48	PHP	#00ABFD
#00ABFD	2008	19.66	PHP	#00ABFD
#00ABFD	2008	19.49	PHP	#00ABFD
#00ABFD	2008	19.26	PHP	#00ABFD
#00ABFD	2008	19.07	PHP	#00ABFD
#46A0FF	2008	0.32	Powershell	#46A0FF
#46A0FF	2008	0.33	Powershell	#46A0FF
#46A0FF	2008	0.33	Powershell	#46A0FF
#46A0FF	2008	0.31	Powershell	#46A0FF
#46A0FF	2008	0.21	Powershell	#46A0FF
#46A0FF	2008	0.16	Powershell	#46A0FF
#46A0FF	2008	0.22	Powershell	#46A0FF
#46A0FF	2008	0.21	Powershell	#46A0FF
#46A0FF	2008	0.18	Powershell	#46A0FF
#46A0FF	2008	0.25	Powershell	#46A0FF
#46A0FF	2008	0.26	Powershell	#46A0FF
#46A0FF	2008	0.31	Powershell	#46A0FF
#8794FF	2008	4.8	Python	#8794FF
#8794FF	2008	4.93	Python	#8794FF
#8794FF	2008	5.04	Python	#8794FF
#8794FF	2008	5.01	Python	#8794FF
#8794FF	2008	5.06	Python	#8794FF
#8794FF	2008	5.03	Python	#8794FF
#8794FF	2008	5.06	Python	#8794FF
